combination_id,max_weight,cardinality,sector_max,objective,annual_return,annual_volatility,sharpe_ratio,selected_assets
680,0.15,14,0.25,0.05237160852138812,0.13278591167236534,0.1500970643126152,0.7514198374823645,14
588,0.14,7,0.25,21.5214593443857,0.12200043165531463,0.13576968049236143,0.751275478335189,7
102,0.06,14,0.15,166.72950808845656,0.10846468473845215,0.11775642630906419,0.7512514391891211,14
515,0.13,5,0.2,350.5144767942887,0.18895095507136886,0.22517669428406326,0.7503039140375474,5
986,0.2,11,0.15,3.910746825201488,0.11296043432797288,0.12391030667735214,0.7502235836606467,9
643,0.15,5,0.2,250.72576648065865,0.12718601270688568,0.14289497550343863,0.7501034401612416,5
676,0.15,13,0.25,0.057564606976942566,0.13483524585544676,0.15318113398645006,0.7496696418607577,13
637,0.14,20,0.1,221.25342774600935,0.12466321255883973,0.13965709217756644,0.7494299854515524,8
163,0.07,13,0.2,94.73709435786502,0.13411339763303104,0.1522718908655151,0.7494055336438605,13
746,0.16,15,0.15,1.764779637367015,0.13180819773967972,0.14922289527252613,0.7492697252354213,15
793,0.17,11,0.1,20.825002633871343,0.12554666118931043,0.14091336953474845,0.7490180778288976,10
597,0.14,10,0.1,110.40148982410686,0.119027723073396,0.13239212596522748,0.7479880117598944,9
944,0.19,16,0.25,0.05810052580878964,0.1137151382295276,0.12536422873838607,0.7475428929977723,16
231,0.08,14,0.2,0.22027045387729155,0.13404412308953065,0.15259433424589633,0.7473680045404281,14
314,0.09,19,0.15,5.905096098874351,0.11925846098477695,0.13288449500797167,0.7469529156040551,15
871,0.18,14,0.2,0.10386120213558143,0.13149122520499304,0.14971182143015144,0.7447055559136968,14
431,0.11,16,0.2,0.09667030259891565,0.12656427589730418,0.14319525514227374,0.74418859613348,16
477,0.12,12,0.1,8.42844882932968,0.12162447814354722,0.13659335890168603,0.7439928189824522,11
832,0.17,20,0.25,2.076565208914602,0.12358194805604769,0.13945280183750902,0.7427742339429063,9
541,0.13,12,0.1,51.62226261239867,0.1178625234394375,0.13175278314343827,0.7427738610492599,10
183,0.07,18,0.2,0.10187173195109087,0.11815595363640465,0.1322853640354781,0.7420016141020698,18
