ticker,current_price,bid,ask,spread_pct
DOW,36.01,35.97399,36.046009999999995,0.0019999999999998574
DPZ,316.52,316.03,316.85,0.002590673575129692
DRI,203.51,203.30649,203.71350999999996,0.0019999999999998045
DTE,145.3,145.15470000000002,145.4453,0.0019999999999998864
DUK,125.67,125.54433,125.79566999999999,0.001999999999999879
DVA,198.52,198.32148,198.71851999999998,0.0019999999999998773
DVN,47.22,47.172779999999996,47.267219999999995,0.0019999999999999736
DXCM,72.1,72.04,72.25,0.0029126213592232143
EA,200.97,190.66,212.08,0.10658307210031356
EBAY,115.75,115.61,115.87,0.002246220302375854
ECL,253.32,253.06668,253.57331999999997,0.0019999999999999055
ED,108.54,108.43146,108.64854,0.0019999999999999606
EFX,164.04,163.87596,164.20403999999996,0.0019999999999998266
EG,352.71,352.35729,353.0627099999999,0.0019999999999998496
EIX,71.18,71.10882000000001,71.25118,0.0019999999999999506
EL,88.32,88.23168,88.40831999999999,0.0019999999999999085
ELV,394.69,394.29531,395.08468999999997,0.0019999999999999853
EME,848.91,848.0610899999999,849.7589099999999,0.001999999999999975
EMR,136.42,136.28358,136.55641999999997,0.001999999999999808
EOG,141.22,141.07878,141.36121999999997,0.001999999999999857
EPAM,102.69,102.58731,102.79269,0.0019999999999999124
EQIX,1079.79,1055.25,1082.1,0.024865946156196955
EQR,66.2,66.13380000000001,66.2662,0.0019999999999998465
EQT,57.92,57.86208,57.97792,0.0019999999999999758
ERIE,224.23,223.52,225.21,0.007536904071712072
ES,70.0,69.93,70.07,0.0019999999999998053
ESS,276.7,276.4233,276.97669999999994,0.0019999999999998326
ETN,391.35,390.95865000000003,391.74134999999995,0.001999999999999796
ETR,112.4,112.28760000000001,112.5124,0.0019999999999998903
EVRG,83.94,83.88,84.02,0.0016678579938051057
EW,85.78,85.69422,85.86577999999999,0.0019999999999998283
EXC,46.23,43.7,47.79,0.08847069002812019
EXE,97.94,89.93,104.27,0.14641617316724514
EXPD,158.48,158.32152,158.63847999999996,0.0019999999999997867
EXPE,214.65,201.88,214.92,0.06075005823433492
EXR,143.3,143.1567,143.4433,0.00199999999999995
F,14.93,14.91507,14.944929999999998,0.001999999999999836
FANG,200.71,190.6,210.0,0.09665686811818049
FAST,43.94,41.07,46.19,0.1165225307237141
FCX,61.99,61.92801,62.051989999999996,0.001999999999999935
FDS,232.0,231.768,232.23199999999997,0.0019999999999998717
FDX,394.2,393.8058,394.59419999999994,0.001999999999999917
FE,46.31,46.263690000000004,46.35631,0.0019999999999999263
FFIV,393.63,379.83,388.34,0.021619287147829156
FICO,1239.91,1238.67009,1241.1499099999999,0.001999999999999831
FIS,43.56,43.51644,43.603559999999995,0.0019999999999998084
FISV,57.13,54.19,59.12,0.08629441624365482
FITB,49.48,49.45,49.54,0.0018189167340338785
FIX,1828.25,1826.42175,1830.0782499999998,0.0019999999999999033
FOX,57.24,53.52,62.11,0.1500698812019566
FOXA,63.98,63.92,69.19,0.0823694904657705
FRT,119.75,119.63025,119.86974999999998,0.0019999999999998188
FSLR,257.85,244.98,258.45,0.05223967422920302
FTNT,133.93,125.05,139.22,0.10580153811692676
FTV,59.13,59.07087,59.18913,0.001999999999999989
GD,342.89,342.54711,343.23288999999994,0.0019999999999999
GDDY,90.46,90.36954,90.55045999999999,0.001999999999999848
GE,302.84,302.53716,303.1428399999999,0.0019999999999998344
GEHC,64.23,59.73,69.22,0.14775027245835282
GEN,24.82,23.54,26.33,0.11240934730056402
GEV,1038.74,1037.70126,1039.77874,0.001999999999999926
GILD,134.36,127.27,134.43,0.05328966954450737
GIS,33.69,33.65631,33.72368999999999,0.0019999999999997893
GL,156.28,156.12372,156.43627999999998,0.00199999999999994
GLW,194.05,193.85595,194.24405,0.0019999999999998973
GM,78.79,78.71121000000001,78.86879,0.001999999999999947
GNRC,270.14,269.86985999999996,270.41013999999996,0.001999999999999984
GOOG,379.38,379.03,379.41,0.0010016342453478104
GOOGL,382.97,380.0,390.0,0.02611170587774499
GPC,97.87,97.77213,97.96786999999999,0.0019999999999998617
GPN,73.26,73.18674,73.33326,0.001999999999999936
GRMN,240.71,240.46929,240.95071,0.0019999999999999406
GS,996.73,995.7332700000001,997.7267299999999,0.0019999999999997992
GWW,1247.79,1246.54221,1249.0377899999999,0.001999999999999832
HAL,41.47,41.42853,41.511469999999996,0.0019999999999998452
HAS,88.1,81.73,96.57,0.1684449489216798
HBAN,15.92,15.06,16.83,0.11118090452261292
HCA,394.07,393.67593,394.46406999999994,0.001999999999999852
HD,313.07,312.75693,313.38307,0.0019999999999998847
HIG,136.02,135.88398,136.15601999999998,0.001999999999999821
HII,320.63,320.30937,320.95062999999993,0.0019999999999997867
HLT,321.08,320.75892,321.4010799999999,0.0019999999999997914
HON,227.92,227.65,228.18,0.0023253773253773305
HOOD,73.64,73.54,73.74,0.002715915263443626
HPE,37.58,37.54242,37.61758,0.0019999999999999146
HPQ,25.24,25.21476,25.265239999999995,0.0019999999999998712
HRL,21.24,21.21876,21.261239999999997,0.0019999999999998886
HSIC,74.21,67.89,80.07,0.16412882360867798
HST,22.38,22.33,22.41,0.0035746201966041936
HSY,194.78,194.58522,194.97477999999998,0.0019999999999999424
HUBB,475.01,474.53499,475.48500999999993,0.00199999999999987
HUM,307.95,307.64205,308.25794999999994,0.0019999999999998496
HWM,256.55,256.29345,256.80654999999996,0.001999999999999812
IBKR,81.35,77.63,88.75,0.1366933005531654
IBM,253.84,253.58616,254.09383999999997,0.001999999999999862
ICE,152.97,152.81703,153.12296999999998,0.0019999999999999515
IDXX,559.37,558.17,558.17,0.0001
IEX,208.78,208.57122,208.98878,0.001999999999999906
IFF,75.28,75.20472,75.35528,0.0019999999999999827
INCY,97.16,96.95,97.38,0.004425689584190949
INTC,119.84,119.59,120.19,0.0050066755674231835
INTU,319.94,319.36,319.36,0.0001
INVH,29.29,29.26071,29.319289999999995,0.001999999999999851
IP,31.29,31.25871,31.321289999999994,0.0019999999999997897
IQV,167.9,167.7321,168.06789999999998,0.001999999999999867
IR,70.91,70.83909,70.98091,0.0019999999999999385
IRM,126.46,126.33354,126.58645999999997,0.0019999999999998
ISRG,438.1,437.84,438.6,0.0017347637525680158
IT,160.01,159.84999,160.17000999999996,0.0019999999999998196
ITW,252.2,251.9478,252.45219999999995,0.0019999999999997906
IVZ,27.05,27.02295,27.077049999999996,0.0019999999999998045
J,114.69,114.57531,114.80468999999998,0.0019999999999998058
JBHT,258.77,236.35,280.3,0.1698419445839936
JBL,364.35,363.98565,364.71434999999997,0.0019999999999998535
JCI,138.36,138.22164,138.49836,0.001999999999999878
JKHY,140.19,139.93,140.36,0.0030672658534846055
JNJ,234.34,234.10566,234.57433999999998,0.001999999999999905
JPM,306.38,306.07362,306.68638,0.0019999999999999354
KDP,29.12,29.08,29.16,0.002747252747252811
KEY,21.56,21.538439999999998,21.581559999999996,0.00199999999999992
KEYS,346.56,346.21344,346.90655999999996,0.0019999999999998986
KHC,23.79,23.76,23.81,0.0021017234131987038
KIM,24.11,24.08589,24.134109999999996,0.0019999999999998773
KKR,94.04,93.94596,94.13404,0.001999999999999993
KLAC,1888.38,1890.51,1892.46,0.0010326311441553318
KMB,99.14,99.05,104.47,0.05467016340528547
KMI,33.79,33.756209999999996,33.823789999999995,0.001999999999999986
KO,81.48,81.39852,81.56147999999999,0.0019999999999998036
KR,67.25,67.18275,67.31724999999999,0.001999999999999829
KVUE,17.53,17.51247,17.54753,0.0019999999999998786
L,108.87,108.76113000000001,108.97886999999999,0.001999999999999796
LDOS,126.01,125.88399000000001,126.13600999999998,0.001999999999999788
LEN,88.86,88.77114,88.94886,0.0019999999999999285
LH,259.93,259.67007,260.18993,0.0019999999999999775
LHX,311.98,311.66802,312.29197999999997,0.0019999999999998526
LII,484.64,484.15536,485.12463999999994,0.0019999999999999367
LIN,517.58,517.17,518.19,0.0019707098419569835
LITE,946.9,958.35,958.35,0.0001
LLY,1065.0,1063.935,1066.0649999999998,0.001999999999999889
LMT,533.24,532.70676,533.77324,0.001999999999999917
LNT,73.95,67.61,79.52,0.16105476673427987
LOW,215.03,214.81497,215.24502999999999,0.001999999999999988
LRCX,305.35,304.74,305.82,0.0035369248403470904
LULU,127.18,120.55,133.88,0.10481207737065575
LUV,40.86,40.81914,40.900859999999994,0.00199999999999993
LVS,49.43,49.38057,49.479429999999994,0.0019999999999998955
LYB,69.72,69.65028,69.78971999999999,0.0019999999999999046
LYV,165.55,165.38445000000002,165.71554999999998,0.001999999999999781
MA,498.54,498.04146000000003,499.03853999999995,0.0019999999999998513
MAA,131.14,131.00886,131.27113999999997,0.0019999999999998144
MAR,369.15,368.24,368.65,0.0011106596234592122
MAS,67.26,67.19274,67.32726,0.0019999999999999237
MCD,282.27,281.98773,282.55226999999996,0.0019999999999998777
MCHP,93.43,93.31,93.58,0.0028898640693566947
MCK,766.08,765.31392,766.8460799999999,0.0019999999999998205
MCO,449.12,448.67088,449.56911999999994,0.001999999999999845
MDLZ,61.76,58.2,65.18,0.11301813471502598
MDT,78.6,78.5214,78.67859999999999,0.001999999999999859
MET,84.06,83.97594000000001,84.14406,0.0019999999999998526
META,610.26,609.84,610.75,0.001491167699013483
MGM,38.4,38.361599999999996,38.438399999999994,0.001999999999999965
MKC,47.8,47.752199999999995,47.84779999999999,0.001999999999999947
MLM,536.48,535.94352,537.01648,0.001999999999999937
MMM,152.44,152.28755999999998,152.59243999999998,0.0019999999999999814
MNST,86.79,81.57,91.48,0.11418366171217893
MO,73.9,73.82610000000001,73.9739,0.001999999999999858
MOS,22.51,22.48749,22.53251,0.0019999999999998842
MPC,254.65,254.39535,254.90464999999998,0.001999999999999873
MPWR,1589.81,1587.06,1587.06,0.0001
MRK,122.41,122.28759,122.53240999999998,0.001999999999999919
MRNA,46.88,46.75,47.07,0.006825938566552906
MRSH,164.11,163.94589000000002,164.27411,0.0019999999999999237
MS,201.03,200.82897,201.23102999999998,0.0019999999999998877
MSCI,588.55,587.9614499999999,589.1385499999999,0.001999999999999993
MSFT,418.57,418.41,418.61,0.00047781733043454773
MSI,404.08,403.67591999999996,404.48407999999995,0.001999999999999967
MTB,213.18,212.96682,213.39317999999997,0.001999999999999812
MTD,1103.09,1101.9869099999999,1104.1930899999998,0.001999999999999913
MU,751.0,750.54,755.4,0.006471371504660471
NCLH,16.3,16.2837,16.3163,0.001999999999999916
NDAQ,91.01,90.93,91.1,0.0018679266014722281
NDSN,289.9,273.21,290.17,0.05850293204553307
NEE,88.55,88.46145,88.63854999999998,0.0019999999999997923
NEM,107.64,107.53236,107.74763999999999,0.0019999999999999333
NFLX,88.6,84.62,93.64,0.10180586907449206
NI,47.85,47.802150000000005,47.89785,0.0019999999999998678
NKE,44.67,44.62533,44.71467,0.001999999999999999
NOC,555.58,555.0244200000001,556.13558,0.0019999999999998686
NOW,102.13,102.02787,102.23212999999998,0.00199999999999991
NRG,137.65,137.51235,137.78764999999999,0.0019999999999999072
NSC,314.53,314.21547,314.84452999999996,0.0019999999999999406
NTAP,139.36,133.9,148.4,0.10404707233065441
NTRS,167.77,158.75,175.98,0.1027001251713655
NUE,232.0,231.768,232.23199999999997,0.0019999999999998717
NVDA,215.33,213.0,227.8,0.06873171411322161
NVR,6036.99,6030.95301,6043.026989999999,0.001999999999999869
NWS,29.68,28.34,31.19,0.09602425876010787
NWSA,25.89,25.82,25.92,0.00386249517188109
NXPI,316.47,316.14,316.88,0.002338294309097257
O,62.02,61.957980000000006,62.08201999999999,0.001999999999999784
ODFL,210.47,210.19,210.86,0.003183351546538775
OKE,94.03,93.93597,94.12402999999999,0.0019999999999999254
OMC,74.93,74.85507000000001,75.00493,0.001999999999999862
ON,116.2,116.0,116.46,0.003958691910499085
ORCL,192.08,191.88792,192.27208,0.001999999999999896
ORLY,91.74,91.65,91.81,0.0017440592980160954
OTIS,72.77,72.69722999999999,72.84276999999999,0.0019999999999999575
OXY,58.81,58.75119,58.868809999999996,0.0019999999999999176
PANW,260.58,247.97,260.98,0.04992708573182907
PAYX,97.0,90.74,101.15,0.10731958762886609
PCAR,109.35,103.55,115.16,0.10617283950617284
PCG,16.49,16.473509999999997,16.506489999999996,0.0019999999999999064
PEG,79.51,79.43049,79.58950999999999,0.001999999999999798
PEP,150.57,150.41,150.69,0.0018596001859600263
PFE,25.9,25.8741,25.925899999999995,0.0019999999999998656
PFG,103.85,103.74,103.96,0.0021184400577756272
PG,144.44,144.29556,144.58443999999997,0.001999999999999845
PGR,199.51,199.31049,199.70950999999997,0.0019999999999998942
PH,866.96,866.0930400000001,867.82696,0.0019999999999998825
PHM,116.43,116.31357000000001,116.54643,0.0019999999999998973
PKG,215.91,215.69409,216.12590999999998,0.001999999999999943
PLD,145.9,145.7541,146.0459,0.0019999999999999653
PLTR,136.88,127.41,138.65,0.08211572180011696
PM,188.99,188.80101000000002,189.17899,0.0019999999999998916
PNC,219.23,219.01076999999998,219.44922999999997,0.001999999999999964
PNR,74.82,74.74517999999999,74.89481999999998,0.0019999999999998786
PNW,102.94,102.83706,103.04293999999999,0.001999999999999936
PODD,154.87,143.25,165.0,0.1404403693420288
POOL,184.64,169.65,197.49,0.15077989601386485
PPG,107.78,107.67222,107.88777999999999,0.0019999999999999666
PPL,36.32,36.28368,36.35632,0.001999999999999995
PRU,104.12,104.01588000000001,104.22412,0.0019999999999998973
PSA,305.25,304.94475,305.55524999999994,0.0019999999999998196
PSKY,10.46,9.66,11.19,0.1462715105162523
PSX,177.69,177.51230999999999,177.86768999999998,0.0019999999999999814
PTC,148.23,135.7,160.15,0.1649463671321596
PWR,723.44,722.7165600000001,724.1634399999999,0.0019999999999997936
PYPL,44.23,42.08,46.6,0.10219308161881084
Q,156.93,156.77307000000002,157.08693,0.001999999999999853
QCOM,238.16,226.64,238.29,0.04891669465905276
RCL,256.1,255.84390000000002,256.35609999999997,0.0019999999999998058
REG,78.84,72.34,84.98,0.16032470826991374
REGN,638.88,637.22,639.7,0.0038817931379915138
RF,27.83,27.802169999999997,27.857829999999996,0.0019999999999999857
RJF,151.46,151.30854000000002,151.61146,0.0019999999999998144
RL,377.78,377.40222,378.15777999999995,0.001999999999999857
RMD,208.05,207.84195,208.25805,0.0020000000000000005
ROK,452.29,451.83771,452.74228999999997,0.0019999999999998964
ROL,53.46,53.40654,53.513459999999995,0.001999999999999911
ROP,326.94,326.43,327.45,0.003119838502477463
ROST,234.81,234.62,235.05,0.0018312678335675942
RSG,208.93,208.72107,209.13893,0.0019999999999999536
RTX,177.01,176.83299,177.18700999999996,0.0019999999999997906
RVTY,96.95,96.85305,97.04695,0.0019999999999999927
SATS,124.2,123.83,124.51,0.0054750402576490085
SBAC,205.57,189.1,220.42,0.15235686140973875
SBUX,103.11,98.9,107.78,0.08612161768984575
SCHW,90.15,90.05985000000001,90.24015,0.001999999999999871
SHW,309.08,308.77092,309.3890799999999,0.0019999999999997806
SJM,103.36,103.25664,103.46336,0.0019999999999999033
SLB,57.28,57.22272,57.33727999999999,0.001999999999999829
SMCI,35.58,35.53,35.68,0.004215851602023569
SNA,366.65,366.28335,367.0166499999999,0.0019999999999998058
SNDK,1478.68,1473.76,1496.24,0.015202748397219154
SNPS,524.74,532.37,532.37,0.0001
SO,94.55,94.45545,94.64454999999998,0.0019999999999998105
SOLV,76.83,76.75317,76.90682999999999,0.0019999999999998426
SPG,204.41,204.20559,204.61440999999996,0.0019999999999998196
SPGI,417.6,417.18240000000003,418.01759999999996,0.0019999999999998305
SRE,92.8,92.7072,92.89279999999998,0.0019999999999997797
STE,216.57,216.35343,216.78656999999998,0.001999999999999909
STLD,240.03,239.77,250.47,0.044577761113194135
STT,153.95,153.79604999999998,154.10394999999997,0.0019999999999999315
STX,812.73,811.73,813.92,0.002694621830128014
STZ,149.5,149.3505,149.6495,0.001999999999999854
SW,38.05,38.01195,38.088049999999996,0.001999999999999914
SWK,76.46,76.38354,76.53645999999999,0.00199999999999993
SWKS,82.42,82.16,82.6,0.005338510070371241
SYF,71.83,71.75816999999999,71.90182999999999,0.0019999999999999584
SYK,316.48,316.16352,316.79648,0.0019999999999999007
SYY,76.29,76.21371,76.36628999999999,0.0019999999999998188
T,25.26,25.234740000000002,25.285259999999997,0.0019999999999998114
TAP,42.55,42.50745,42.592549999999996,0.001999999999999931
TDG,1213.51,1212.29649,1214.7235099999998,0.001999999999999882
TDY,620.45,619.82955,621.0704499999999,0.0019999999999998335
TECH,48.21,48.11,48.3,0.003941091059946022
TEL,202.78,202.57722,202.98278,0.001999999999999901
TER,358.44,356.77,356.77,0.0001
TFC,48.38,48.33162,48.42838,0.001999999999999921
TGT,125.6,125.47439999999999,125.72559999999999,0.001999999999999978
TJX,158.27,158.11173000000002,158.42827,0.0019999999999998417
TKO,191.5,191.3085,191.6915,0.0019999999999999025
TMO,448.28,447.83171999999996,448.7282799999999,0.001999999999999923
TMUS,191.47,191.26,191.66,0.0020891001201232867
TPL,402.03,401.62796999999995,402.43202999999994,0.001999999999999982
TPR,138.49,138.35151000000002,138.62849,0.0019999999999998587
TRGP,276.75,276.47325,277.02675,0.0019999999999999476
TRMB,56.34,53.95,60.09,0.10898118565850196
TROW,103.39,103.26,103.49,0.0022245865170711847
TRV,306.46,306.15353999999996,306.76645999999994,0.001999999999999916
TSCO,31.62,31.56,31.66,0.0031625553447185775
TSLA,426.01,425.87,426.34,0.0011032604868429624
TSN,65.05,64.98495,65.11505,0.0019999999999999814
TT,451.02,450.56897999999995,451.47101999999995,0.001999999999999999
TTD,22.38,22.34,22.43,0.004021447721179619
TTWO,227.55,210.78,240.61,0.1310920676774336
TXN,309.21,293.3,328.65,0.11432359884867879
TXT,91.83,91.73817,91.92182999999999,0.0019999999999998808
TYL,313.25,312.93675,313.56325,0.001999999999999887
UAL,99.96,95.61,105.95,0.10344137655062029
UBER,71.82,71.74817999999999,71.89181999999998,0.0019999999999998704
UDR,38.01,37.97199,38.04800999999999,0.0019999999999998066
UHS,157.8,157.6422,157.9578,0.0019999999999999315
ULTA,515.04,514.04,515.79,0.0033977943460702085
UNH,388.47,388.08153000000004,388.85847,0.0019999999999999168
UNP,265.88,265.61412,266.14588,0.0019999999999998604
UPS,101.02,100.91897999999999,101.12101999999999,0.001999999999999967
URI,938.62,937.68138,939.5586199999999,0.00199999999999991
USB,54.83,54.775169999999996,54.884829999999994,0.0019999999999999653
V,328.88,328.55111999999997,329.20887999999997,0.0019999999999999883
VEEV,160.17,160.00983,160.33016999999998,0.0019999999999999215
VICI,28.5,28.4715,28.528499999999998,0.001999999999999951
VLO,246.96,246.71304,247.20695999999998,0.0019999999999998964
VLTO,86.8,86.7132,86.8868,0.001999999999999923
VMC,260.65,260.38935,260.91065,0.001999999999999987
VRSK,171.11,170.83,171.48,0.003798725965752891
VRSN,310.0,286.57,333.93,0.15277419354838714
VRT,327.46,327.13254,327.78745999999995,0.001999999999999839
VRTX,434.52,434.6,459.65,0.05764982049157681
VST,156.27,156.11373,156.42627,0.0019999999999998994
VTR,88.18,88.09182000000001,88.26818,0.0019999999999998673
VTRS,16.65,16.6,16.7,0.0060060060060058785
VZ,48.35,48.30165,48.39834999999999,0.001999999999999821
WAB,256.41,256.15359,256.66641,0.001999999999999908
WAT,342.37,342.02763,342.71236999999996,0.0019999999999999315
WBD,27.03,24.96,29.31,0.16093229744728071
WDAY,128.14,122.08,135.52,0.10488528172311545
WDC,484.28,483.9,485.58,0.0034690674816222162
